base_date,Local Code,label_high_20,label_low_20
2020-06-12,2020-06-12-6879,0.098977625,-0.06032622
2020-08-04,2020-08-04-6879,0.09859813,-0.059911206
2020-10-30,2020-10-30-6879,0.09847105,-0.059868783
2020-02-13,2020-02-13-6881,0.098725975,-0.059961304
2020-05-12,2020-05-12-6881,0.09958645,-0.060263537
2020-05-15,2020-05-15-6881,0.10038837,-0.060599998
2020-08-07,2020-08-07-6881,0.09894097,-0.059962876
2020-11-12,2020-11-12-6881,0.099960126,-0.06089829
2020-01-30,2020-01-30-6882,0.09582395,-0.05937977
2020-02-26,2020-02-26-6882,0.096213005,-0.059321463
2020-05-15,2020-05-15-6882,0.09714832,-0.059456922
2020-07-29,2020-07-29-6882,0.09715022,-0.05947876
2020-08-26,2020-08-26-6882,0.096702054,-0.059404656
2020-11-06,2020-11-06-6882,0.09669372,-0.059382185
2020-01-31,2020-01-31-6888,0.09884793,-0.06022659
2020-04-30,2020-04-30-6888,0.10210394,-0.06241782
2020-07-29,2020-07-29-6888,0.10239378,-0.06376436
2020-08-04,2020-08-04-6888,0.10254317,-0.06441747
2020-10-30,2020-10-30-6888,0.09909042,-0.060739666
2020-02-14,2020-02-14-6890,0.098669834,-0.061567307
2020-06-16,2020-06-16-6890,0.10195624,-0.06412477
2020-08-07,2020-08-07-6890,0.09748627,-0.060251117
2020-08-14,2020-08-14-6890,0.09809958,-0.060803995
2020-11-12,2020-11-12-6890,0.09630265,-0.06091577
2020-11-13,2020-11-13-6890,0.09670854,-0.06134253
2020-02-12,2020-02-12-6894,0.08690771,-0.05776611
2020-05-13,2020-05-13-6894,0.0896021,-0.05814652
2020-08-05,2020-08-05-6894,0.09094356,-0.058393754
2020-11-11,2020-11-11-6894,0.09008049,-0.058249995
2020-01-10,2020-01-10-6897,0.097760215,-0.059695527
2020-04-08,2020-04-08-6897,0.098059654,-0.059653655
2020-04-09,2020-04-09-6897,0.097789295,-0.059637547
2020-07-09,2020-07-09-6897,0.102947004,-0.06659232
2020-10-08,2020-10-08-6897,0.09897075,-0.061131306
2020-03-09,2020-03-09-6898,0.09506861,-0.05895354
2020-03-13,2020-03-13-6898,0.09616134,-0.059178054
2020-06-05,2020-06-05-6898,0.09420146,-0.058795586
2020-08-31,2020-08-31-6898,0.094108745,-0.058851957
2020-09-04,2020-09-04-6898,0.09392778,-0.058897264
2020-12-04,2020-12-04-6898,0.08964599,-0.058265336
2020-02-12,2020-02-12-6899,0.08919554,-0.05810763
2020-06-09,2020-06-09-6899,0.09146919,-0.05843409
2020-08-24,2020-08-24-6899,0.09206524,-0.05850453
2020-09-29,2020-09-29-6899,0.09232294,-0.05850604
2020-11-10,2020-11-10-6899,0.09212146,-0.0585073
2020-02-07,2020-02-07-6901,0.08845371,-0.057994686
2020-03-25,2020-03-25-6901,0.09182567,-0.058558196
2020-05-15,2020-05-15-6901,0.09170816,-0.05915518
2020-08-07,2020-08-07-6901,0.09034271,-0.05828981
2020-11-06,2020-11-06-6901,0.08962091,-0.05823593
2020-01-31,2020-01-31-6902,0.08767996,-0.06039843
2020-04-24,2020-04-24-6902,0.09306436,-0.06149511
2020-04-30,2020-04-30-6902,0.0860106,-0.05432713
2020-07-31,2020-07-31-6902,0.09238885,-0.0630869
2020-10-29,2020-10-29-6902,0.08319745,-0.06007825
2020-02-07,2020-02-07-6904,0.09432307,-0.058905184
2020-05-21,2020-05-21-6904,0.095244296,-0.05898282
2020-08-11,2020-08-11-6904,0.09489944,-0.058924362
2020-11-09,2020-11-09-6904,0.0947905,-0.058914393
2020-03-17,2020-03-17-6905,0.09581408,-0.059541725
2020-06-22,2020-06-22-6905,0.09503677,-0.059141487
2020-09-16,2020-09-16-6905,0.09549006,-0.059759222
2020-12-04,2020-12-04-6905,0.09411067,-0.059473693
2020-12-16,2020-12-16-6905,0.09451551,-0.059810966
2020-02-07,2020-02-07-6907,0.0964163,-0.05926624
2020-05-13,2020-05-13-6907,0.09803602,-0.059657924
2020-05-22,2020-05-22-6907,0.097928055,-0.05965787
2020-08-07,2020-08-07-6907,0.09814079,-0.05966261
2020-11-02,2020-11-02-6907,0.09782403,-0.059594214
2020-11-09,2020-11-09-6907,0.09814464,-0.059810586
2020-02-04,2020-02-04-6908,0.07960183,-0.05863686
2020-05-11,2020-05-11-6908,0.08328509,-0.058441445
2020-08-04,2020-08-04-6908,0.0828181,-0.058312178
2020-11-05,2020-11-05-6908,0.07879918,-0.05844091
2020-01-30,2020-01-30-6912,0.095120884,-0.05898957
2020-03-13,2020-03-13-6912,0.0965608,-0.059392042
2020-05-14,2020-05-14-6912,0.0959046,-0.059110932
2020-07-30,2020-07-30-6912,0.09562522,-0.05907821
2020-10-14,2020-10-14-6912,0.0957655,-0.059103608
2020-10-29,2020-10-29-6912,0.095926575,-0.059133418
2020-02-14,2020-02-14-6914,0.09180666,-0.058996417
2020-05-11,2020-05-11-6914,0.09325025,-0.05932019
2020-07-13,2020-07-13-6914,0.09333368,-0.058959976
2020-08-06,2020-08-06-6914,0.094248585,-0.05953812
2020-11-09,2020-11-09-6914,0.090826295,-0.05873368
2020-02-14,2020-02-14-6915,0.08841087,-0.057983153
2020-05-14,2020-05-14-6915,0.0901713,-0.058274508
2020-08-07,2020-08-07-6915,0.09026853,-0.058309108
2020-11-12,2020-11-12-6915,0.09065936,-0.058412693
2020-02-12,2020-02-12-6916,0.09410053,-0.058830366
2020-05-13,2020-05-13-6916,0.09462986,-0.059196964
2020-08-07,2020-08-07-6916,0.094314285,-0.058954902
2020-11-12,2020-11-12-6916,0.09381803,-0.058869243
2020-12-23,2020-12-23-6916,0.09419156,-0.058890715
2020-02-13,2020-02-13-6918,0.08605106,-0.05887723
2020-05-14,2020-05-14-6918,0.086899556,-0.05787594
2020-08-13,2020-08-13-6918,0.082503006,-0.058454625
2020-11-12,2020-11-12-6918,0.081972025,-0.058532506
2020-02-07,2020-02-07-6919,0.094850294,-0.058940038
2020-04-24,2020-04-24-6919,0.09586622,-0.059131354
2020-05-11,2020-05-11-6919,0.0952765,-0.058995314
2020-08-07,2020-08-07-6919,0.09549547,-0.05906385
2020-11-09,2020-11-09-6919,0.094947286,-0.0589306
2020-02-03,2020-02-03-6920,0.07791508,-0.057165116
2020-04-28,2020-04-28-6920,0.07165515,-0.056435846
2020-08-05,2020-08-05-6920,0.04842398,-0.035182215
2020-10-30,2020-10-30-6920,0.05123299,-0.042807538
2020-01-30,2020-01-30-6923,0.08835566,-0.059706733
2020-03-16,2020-03-16-6923,0.0947609,-0.061951876
2020-04-27,2020-04-27-6923,0.09205068,-0.06100504
2020-07-27,2020-07-27-6923,0.08850128,-0.059288055
2020-09-28,2020-09-28-6923,0.087613374,-0.060275227
2020-10-29,2020-10-29-6923,0.085937954,-0.059532046
2020-02-03,2020-02-03-6924,0.091142856,-0.058464445
2020-05-07,2020-05-07-6924,0.09225666,-0.058640756
2020-05-13,2020-05-13-6924,0.09152113,-0.058850326
2020-08-03,2020-08-03-6924,0.09060805,-0.058521405
2020-11-02,2020-11-02-6924,0.092000164,-0.058641493
2020-01-31,2020-01-31-6925,0.09499456,-0.061523184
2020-03-27,2020-03-27-6925,0.101285726,-0.0650786
2020-05-12,2020-05-12-6925,0.100177355,-0.06419712
2020-07-31,2020-07-31-6925,0.10415713,-0.06815754
2020-10-30,2020-10-30-6925,0.09787303,-0.06265979
2020-02-12,2020-02-12-6926,0.09817401,-0.05970768
2020-03-13,2020-03-13-6926,0.09944698,-0.06002277
2020-06-22,2020-06-22-6926,0.09840918,-0.05973676
2020-06-29,2020-06-29-6926,0.09848434,-0.05971492
2020-08-07,2020-08-07-6926,0.09864361,-0.059748217
2020-09-24,2020-09-24-6926,0.09824144,-0.059731506
2020-11-13,2020-11-13-6926,0.09844334,-0.05977469
2020-02-07,2020-02-07-6927,0.097904555,-0.059761062
2020-05-25,2020-05-25-6927,0.09878885,-0.06002815
2020-08-07,2020-08-07-6927,0.098848484,-0.059858903
2020-11-06,2020-11-06-6927,0.098913416,-0.059962906
2020-01-31,2020-01-31-6928,0.09330254,-0.05889497
2020-05-01,2020-05-01-6928,0.09469969,-0.059032403
2020-05-08,2020-05-08-6928,0.09428123,-0.05895116
2020-07-31,2020-07-31-6928,0.09395725,-0.05879709
2020-08-21,2020-08-21-6928,0.09429562,-0.05884753
2020-10-29,2020-10-29-6928,0.09394351,-0.0588314
2020-02-07,2020-02-07-6929,0.087441266,-0.058085732
2020-05-08,2020-05-08-6929,0.08932633,-0.05838696
2020-08-07,2020-08-07-6929,0.08887804,-0.05819744
2020-11-06,2020-11-06-6929,0.08674226,-0.05806738
2020-02-03,2020-02-03-6930,0.093697354,-0.058867976
2020-05-27,2020-05-27-6930,0.094511405,-0.05885429
2020-08-04,2020-08-04-6930,0.09449514,-0.05884248
2020-11-02,2020-11-02-6930,0.09421762,-0.058805406
2020-01-31,2020-01-31-6932,0.096107185,-0.05923158
2020-04-30,2020-04-30-6932,0.096806034,-0.0593521
2020-07-31,2020-07-31-6932,0.09661745,-0.059362635
2020-10-30,2020-10-30-6932,0.09671486,-0.059358254
2020-02-05,2020-02-05-6937,0.09604121,-0.059369117
2020-05-19,2020-05-19-6937,0.09670196,-0.059427664
2020-08-06,2020-08-06-6937,0.09688879,-0.061296947
2020-11-05,2020-11-05-6937,0.09545963,-0.06024155
2020-01-31,2020-01-31-6938,0.09814707,-0.05982402
2020-05-18,2020-05-18-6938,0.09834643,-0.05967568
2020-07-31,2020-07-31-6938,0.098187864,-0.059753627
2020-10-15,2020-10-15-6938,0.097956866,-0.059835732
2020-10-30,2020-10-30-6938,0.09820735,-0.0597926
2020-02-03,2020-02-03-6941,0.093046494,-0.06008859
2020-05-29,2020-05-29-6941,0.092878915,-0.059972942
2020-08-07,2020-08-07-6941,0.09300105,-0.059054613
2020-11-06,2020-11-06-6941,0.0925859,-0.059184335
2020-02-14,2020-02-14-6942,0.09386036,-0.058768593
2020-05-12,2020-05-12-6942,0.096050076,-0.05918791
2020-05-14,2020-05-14-6942,0.09514289,-0.058964007
2020-08-13,2020-08-13-6942,0.091599576,-0.05846566
2020-11-12,2020-11-12-6942,0.088987015,-0.058080785
2020-02-04,2020-02-04-6943,0.07564577,-0.056633905
2020-06-11,2020-06-11-6943,0.07978762,-0.058210835
2020-08-06,2020-08-06-6943,0.08057498,-0.058206417
2020-11-05,2020-11-05-6943,0.079732694,-0.058246747
2020-02-13,2020-02-13-6944,0.087096326,-0.057810187
2020-05-22,2020-05-22-6944,0.088576786,-0.058008194
2020-08-13,2020-08-13-6944,0.090593465,-0.058337927
2020-11-12,2020-11-12-6944,0.09040723,-0.058303446
2020-01-29,2020-01-29-6946,0.09413516,-0.06058094
2020-05-15,2020-05-15-6946,0.09078128,-0.05842267
2020-07-30,2020-07-30-6946,0.08850281,-0.058261856
2020-10-29,2020-10-29-6946,0.08899287,-0.05819805
2020-02-06,2020-02-06-6947,0.08607425,-0.057902068
2020-05-11,2020-05-11-6947,0.08680876,-0.05795484
2020-08-05,2020-08-05-6947,0.08466524,-0.05799304
2020-11-09,2020-11-09-6947,0.08515132,-0.058068812
2020-02-07,2020-02-07-6951,0.082286075,-0.059157223
2020-05-15,2020-05-15-6951,0.08375455,-0.058771014
2020-08-14,2020-08-14-6951,0.08386163,-0.05891598
2020-10-27,2020-10-27-6951,0.08315428,-0.058437258
2020-11-06,2020-11-06-6951,0.082942195,-0.05877672
2020-01-30,2020-01-30-6952,0.10145236,-0.06571682
2020-05-22,2020-05-22-6952,0.097899385,-0.06384834
2020-07-31,2020-07-31-6952,0.09965457,-0.06516787
2020-11-10,2020-11-10-6952,0.09960901,-0.06548994
2020-01-29,2020-01-29-6954,0.023213893,-0.011234145
2020-04-24,2020-04-24-6954,0.033387378,-0.01890707
2020-07-28,2020-07-28-6954,0.022921707,-0.011361542
2020-10-29,2020-10-29-6954,0.021853972,-0.010461918
2020-01-29,2020-01-29-6955,0.09572048,-0.059893996
2020-05-14,2020-05-14-6955,0.097690284,-0.060049295
2020-07-30,2020-07-30-6955,0.09848931,-0.061366826
2020-08-07,2020-08-07-6955,0.09809029,-0.061764017
2020-10-27,2020-10-27-6955,0.09895987,-0.06256032
2020-02-07,2020-02-07-6957,0.08519757,-0.057755858
2020-05-11,2020-05-11-6957,0.08710759,-0.057775512
2020-08-07,2020-08-07-6957,0.0883796,-0.057991065
2020-11-06,2020-11-06-6957,0.087123714,-0.057801336
2020-02-07,2020-02-07-6958,0.09870318,-0.060712397
2020-05-12,2020-05-12-6958,0.098769784,-0.060343303
2020-05-14,2020-05-14-6958,0.09979017,-0.060817093
2020-08-06,2020-08-06-6958,0.10026152,-0.06118413
2020-11-05,2020-11-05-6958,0.098279014,-0.060185827
2020-01-31,2020-01-31-6960,0.061123975,-0.049660828
2020-05-15,2020-05-15-6960,0.058329847,-0.048308622
2020-07-31,2020-07-31-6960,0.062444795,-0.05035283
2020-10-30,2020-10-30-6960,0.0631637,-0.050620295
2020-01-24,2020-01-24-6961,0.08231295,-0.05818131
2020-05-01,2020-05-01-6961,0.08834175,-0.05801133
2020-05-07,2020-05-07-6961,0.0881247,-0.057927594
2020-07-28,2020-07-28-6961,0.08786399,-0.058046408
2020-10-29,2020-10-29-6961,0.08854996,-0.05864819
2020-02-06,2020-02-06-6962,0.09150649,-0.059387244
2020-02-12,2020-02-12-6962,0.092224054,-0.059527457
2020-05-13,2020-05-13-6962,0.0899264,-0.05847934
2020-08-12,2020-08-12-6962,0.08924953,-0.058296904
2020-11-09,2020-11-09-6962,0.08823391,-0.05829291
2020-02-04,2020-02-04-6963,0.057658657,-0.049045242
2020-05-11,2020-05-11-6963,0.0641282,-0.052852117
2020-07-31,2020-07-31-6963,0.06821313,-0.053940274
2020-10-20,2020-10-20-6963,0.056042645,-0.047335748
2020-10-29,2020-10-29-6963,0.055111516,-0.04712624
2020-02-07,2020-02-07-6964,0.0972434,-0.059499882
2020-05-22,2020-05-22-6964,0.097448386,-0.059480414
2020-08-07,2020-08-07-6964,0.097738184,-0.059570044
2020-10-09,2020-10-09-6964,0.097608455,-0.05950249
2020-11-06,2020-11-06-6964,0.097576015,-0.05952987
2020-12-04,2020-12-04-6964,0.097328745,-0.059495836
2020-02-10,2020-02-10-6965,0.077740625,-0.05729848
2020-05-13,2020-05-13-6965,0.07776306,-0.05757983
2020-08-05,2020-08-05-6965,0.077400215,-0.05747748
2020-11-09,2020-11-09-6965,0.07252627,-0.05492559
2020-03-13,2020-03-13-6966,0.09736956,-0.06110996
2020-06-09,2020-06-09-6966,0.09217993,-0.0591062
2020-09-11,2020-09-11-6966,0.09064101,-0.059109114
2020-12-10,2020-12-10-6966,0.08667608,-0.059288613
2020-01-30,2020-01-30-6967,0.09978574,-0.06469479
2020-04-21,2020-04-21-6967,0.09987875,-0.06404243
2020-04-27,2020-04-27-6967,0.10504883,-0.066504724
2020-06-12,2020-06-12-6967,0.09711329,-0.06265623
2020-07-28,2020-07-28-6967,0.10051765,-0.06437752
2020-10-27,2020-10-27-6967,0.09578461,-0.06270167
2020-02-12,2020-02-12-6969,0.09803153,-0.059656687
2020-05-11,2020-05-11-6969,0.09904033,-0.059793487
2020-05-14,2020-05-14-6969,0.10137993,-0.061131306
2020-08-12,2020-08-12-6969,0.09893498,-0.05976657
2020-11-06,2020-11-06-6969,0.0986718,-0.05977399
2020-11-11,2020-11-11-6969,0.09876809,-0.059866533
2020-12-25,2020-12-25-6969,0.09958197,-0.06137833
2020-01-30,2020-01-30-6971,0.060550097,-0.0505784
2020-04-27,2020-04-27-6971,0.074400924,-0.057327107
2020-07-30,2020-07-30-6971,0.075224735,-0.056768745
2020-10-29,2020-10-29-6971,0.070638336,-0.055507876
2020-01-30,2020-01-30-6973,0.091458686,-0.058421582
2020-05-13,2020-05-13-6973,0.093064435,-0.058600307
2020-05-26,2020-05-26-6973,0.09265667,-0.058515802
2020-07-30,2020-07-30-6973,0.09286277,-0.05856944
2020-10-29,2020-10-29-6973,0.0918623,-0.058453813
2020-02-07,2020-02-07-6976,0.0729073,-0.04398327
2020-04-27,2020-04-27-6976,0.09574395,-0.06212376
2020-05-12,2020-05-12-6976,0.089127295,-0.056831375
2020-08-07,2020-08-07-6976,0.09382623,-0.06264535
2020-11-09,2020-11-09-6976,0.090545006,-0.059755266
2020-02-14,2020-02-14-6977,0.093387775,-0.0586192
2020-05-15,2020-05-15-6977,0.0959884,-0.05915962
2020-08-12,2020-08-12-6977,0.09438415,-0.058818772
2020-08-14,2020-08-14-6977,0.09417359,-0.058793858
2020-11-13,2020-11-13-6977,0.09511941,-0.058970287
2020-02-03,2020-02-03-6981,0.05634728,-0.033716496
2020-04-30,2020-04-30-6981,0.072566874,-0.05433756
2020-07-31,2020-07-31-6981,0.06797792,-0.054463767
2020-10-23,2020-10-23-6981,0.0621011,-0.049594227
2020-10-30,2020-10-30-6981,0.060557798,-0.046318706
2020-02-06,2020-02-06-6982,0.09800636,-0.05964131
2020-02-07,2020-02-07-6982,0.09748503,-0.059544057
2020-05-21,2020-05-21-6982,0.09866611,-0.06005747
2020-08-07,2020-08-07-6982,0.09874629,-0.05944693
2020-11-05,2020-11-05-6982,0.09802079,-0.059646524
2020-11-09,2020-11-09-6982,0.09798612,-0.059674703
2020-02-07,2020-02-07-6986,0.09231422,-0.058638997
2020-05-19,2020-05-19-6986,0.094253875,-0.058912218
2020-08-05,2020-08-05-6986,0.09541563,-0.059336036
2020-11-10,2020-11-10-6986,0.09514548,-0.059287287
2020-01-27,2020-01-27-6988,0.07166918,-0.055492915
2020-04-27,2020-04-27-6988,0.07994608,-0.05768778
2020-07-27,2020-07-27-6988,0.07043033,-0.05530777
2020-10-26,2020-10-26-6988,0.061897464,-0.051300693
2020-02-07,2020-02-07-6989,0.09325325,-0.058701843
2020-05-08,2020-05-08-6989,0.094682716,-0.05886437
2020-08-07,2020-08-07-6989,0.09516203,-0.05897317
2020-11-10,2020-11-10-6989,0.09461989,-0.058878884
2020-02-12,2020-02-12-6993,0.10331652,-0.06192252
2020-05-15,2020-05-15-6993,0.107544206,-0.06685741
2020-08-07,2020-08-07-6993,0.10556426,-0.06873412
2020-11-11,2020-11-11-6993,0.09824493,-0.06526768
2020-02-14,2020-02-14-6994,0.09637643,-0.05926705
2020-05-25,2020-05-25-6994,0.09715664,-0.059434257
2020-08-05,2020-08-05-6994,0.0973627,-0.05947596
2020-11-05,2020-11-05-6994,0.09745432,-0.059512034
2020-11-06,2020-11-06-6994,0.097324125,-0.05949644
2020-01-30,2020-01-30-6995,0.090570524,-0.05897303
2020-04-28,2020-04-28-6995,0.0933564,-0.059399292
2020-07-30,2020-07-30-6995,0.0931237,-0.059515245
2020-08-21,2020-08-21-6995,0.09319243,-0.05976983
2020-10-28,2020-10-28-6995,0.09272579,-0.060223646
2020-02-05,2020-02-05-6996,0.09688739,-0.060993344
2020-05-18,2020-05-18-6996,0.097287245,-0.060082354
2020-08-11,2020-08-11-6996,0.097361945,-0.06044413
2020-11-10,2020-11-10-6996,0.097092986,-0.061012834
2020-02-05,2020-02-05-6997,0.091482155,-0.05924826
2020-05-25,2020-05-25-6997,0.093935296,-0.059413254
2020-08-05,2020-08-05-6997,0.09112274,-0.059103608
2020-09-07,2020-09-07-6997,0.0961479,-0.061960377
2020-11-04,2020-11-04-6997,0.09349478,-0.059837326
2020-02-12,2020-02-12-6998,0.08883428,-0.058043644
2020-05-20,2020-05-20-6998,0.0898278,-0.058169328
2020-08-05,2020-08-05-6998,0.089976996,-0.058218032
2020-11-12,2020-11-12-6998,0.0897728,-0.058199823
2020-01-27,2020-01-27-6999,0.09333169,-0.05958315
2020-04-17,2020-04-17-6999,0.096071996,-0.05983796
2020-04-21,2020-04-21-6999,0.09839233,-0.061180532
2020-07-17,2020-07-17-6999,0.09505955,-0.05939018
2020-07-22,2020-07-22-6999,0.095817186,-0.059945233
2020-10-16,2020-10-16-6999,0.09384442,-0.059148565
2020-10-20,2020-10-20-6999,0.09448228,-0.059704125
2020-02-10,2020-02-10-7003,0.098450564,-0.06215489
2020-05-12,2020-05-12-7003,0.10114856,-0.062880956
2020-08-05,2020-08-05-7003,0.10330502,-0.06364475
2020-11-06,2020-11-06-7003,0.10499325,-0.06512201
2020-02-03,2020-02-03-7004,0.10638506,-0.06711256
2020-04-24,2020-04-24-7004,0.10329151,-0.06313148
2020-05-25,2020-05-25-7004,0.102291726,-0.06270926
2020-08-03,2020-08-03-7004,0.10361587,-0.063523695
2020-11-04,2020-11-04-7004,0.10187261,-0.06257984
2020-02-06,2020-02-06-7011,0.08632212,-0.06159894
2020-05-11,2020-05-11-7011,0.09871252,-0.064653
2020-08-03,2020-08-03-7011,0.09835286,-0.06479146
2020-10-29,2020-10-29-7011,0.10155978,-0.065592766
2020-10-30,2020-10-30-7011,0.10009197,-0.06549843
2020-02-06,2020-02-06-7012,0.09971074,-0.06643451
2020-05-12,2020-05-12-7012,0.10010672,-0.0657749
2020-08-06,2020-08-06-7012,0.10146714,-0.06688884
2020-10-29,2020-10-29-7012,0.10411729,-0.06857368
2020-02-06,2020-02-06-7013,0.093423344,-0.062562555
2020-05-12,2020-05-12-7013,0.10042427,-0.064190224
2020-05-19,2020-05-19-7013,0.10264859,-0.06696364
2020-08-11,2020-08-11-7013,0.104084164,-0.06831485
2020-08-31,2020-08-31-7013,0.10198261,-0.065837465
2020-11-10,2020-11-10-7013,0.103278495,-0.06875597
2020-02-07,2020-02-07-7014,0.1009172,-0.06106007
2020-02-28,2020-02-28-7014,0.10095874,-0.061107077
2020-05-22,2020-05-22-7014,0.10094037,-0.060815334
2020-08-06,2020-08-06-7014,0.102010205,-0.061514914
2020-11-06,2020-11-06-7014,0.102065645,-0.061541706
2020-02-03,2020-02-03-7018,0.09193392,-0.058460616
2020-03-19,2020-03-19-7018,0.09384306,-0.058733977
2020-05-13,2020-05-13-7018,0.0929522,-0.05853928
2020-08-03,2020-08-03-7018,0.09308463,-0.05860669
2020-11-04,2020-11-04-7018,0.094064794,-0.058772653
2020-02-07,2020-02-07-7021,0.09049184,-0.058297306
2020-03-19,2020-03-19-7021,0.09249885,-0.05851943
2020-05-11,2020-05-11-7021,0.092488095,-0.058479637
2020-08-07,2020-08-07-7021,0.09239409,-0.058503546
2020-11-06,2020-11-06-7021,0.09203205,-0.058446497
2020-01-31,2020-01-31-7022,0.099944495,-0.060183942
2020-03-31,2020-03-31-7022,0.10066261,-0.06052763
2020-05-14,2020-05-14-7022,0.09968617,-0.059926994
2020-07-31,2020-07-31-7022,0.1065995,-0.06856803
2020-10-30,2020-10-30-7022,0.1003674,-0.06043242
2020-11-09,2020-11-09-7022,0.10438405,-0.063488305
2020-02-12,2020-02-12-7030,0.09378185,-0.058957294
2020-05-13,2020-05-13-7030,0.095348634,-0.05938535
2020-08-07,2020-08-07-7030,0.09632721,-0.059398845
2020-11-06,2020-11-06-7030,0.095290385,-0.0592909
2020-11-13,2020-11-13-7030,0.096313745,-0.06012571
2020-12-18,2020-12-18-7031,0.06141258,-0.050595485
2020-03-13,2020-03-13-7033,0.09815391,-0.06089951
2020-06-12,2020-06-12-7033,0.09436782,-0.059246093
2020-09-14,2020-09-14-7033,0.09364855,-0.059725694
2020-12-11,2020-12-11-7033,0.09193864,-0.058794044
2020-12-14,2020-12-14-7033,0.0917848,-0.0587885
2020-03-12,2020-03-12-7034,0.08557967,-0.05812268
2020-06-12,2020-06-12-7034,0.07531617,-0.05627451
2020-09-11,2020-09-11-7034,0.073315196,-0.054864757
2020-12-15,2020-12-15-7034,0.07824025,-0.05819747
2020-01-14,2020-01-14-7035,0.08757311,-0.05810505
2020-04-14,2020-04-14-7035,0.09274664,-0.059289
2020-06-02,2020-06-02-7035,0.09323799,-0.05934804
2020-07-14,2020-07-14-7035,0.09525378,-0.05922737
2020-10-15,2020-10-15-7035,0.09516733,-0.059685998
2020-02-12,2020-02-12-7036,0.087412834,-0.05779788
2020-04-15,2020-04-15-7036,0.09289412,-0.05868572
2020-05-13,2020-05-13-7036,0.0904691,-0.058427528
2020-08-12,2020-08-12-7036,0.09057456,-0.058349714
2020-11-11,2020-11-11-7036,0.08619342,-0.057692796
2020-02-12,2020-02-12-7037,0.094051026,-0.058962777
2020-05-13,2020-05-13-7037,0.0959489,-0.05948156
2020-08-06,2020-08-06-7037,0.096085355,-0.059282124
2020-11-11,2020-11-11-7037,0.09450515,-0.06057386
2020-02-13,2020-02-13-7038,0.09486482,-0.059188932
2020-05-15,2020-05-15-7038,0.093106136,-0.059034303
2020-08-11,2020-08-11-7038,0.090245046,-0.058795914
2020-11-12,2020-11-12-7038,0.08849593,-0.058422573
2020-02-12,2020-02-12-7039,0.088932216,-0.058176056
2020-05-14,2020-05-14-7039,0.08929437,-0.058271736
2020-08-13,2020-08-13-7039,0.08493842,-0.057895638
2020-11-13,2020-11-13-7039,0.08599921,-0.057995483
2020-12-14,2020-12-14-7039,0.08741505,-0.05795134
2020-02-07,2020-02-07-7040,0.094238386,-0.058799677
2020-05-27,2020-05-27-7040,0.09485435,-0.058868103
2020-08-07,2020-08-07-7040,0.09436722,-0.058827676
2020-11-09,2020-11-09-7040,0.095549084,-0.059060365
